"10q11.22 population region (gnomAD-SV_v2.1_DEL_10_110031)","ISCA-46440","chr10:48020299-48039225","chr10:50205831-50224757","","No Evidence for Triplosensitivity","https://search.clinicalgenome.org/kb/gene-dosage/region/ISCA-46440","2021-08-10T08:48:37-04:00"
"10q11.22 population region (gnomAD-SV_v2.1_DEL_10_110022)","ISCA-46439","chr10:47932799-47938200","chr10:50116898-50122299","","No Evidence for Triplosensitivity","https://search.clinicalgenome.org/kb/gene-dosage/region/ISCA-46439","2021-08-10T08:48:54-04:00"
"10q11.22 population region (gnomAD-SV_v2.1_DEL_10_110021)","ISCA-46438","chr10:47927849-47935000","chr10:50111946-50119097","","No Evidence for Triplosensitivity","https://search.clinicalgenome.org/kb/gene-dosage/region/ISCA-46438","2021-08-10T08:53:15-04:00"
"10q11.22 population region (gnomAD-SV_v2.1_DEL_10_110019)","ISCA-46437","chr10:47896499-47919300","chr10:50080601-50103402","","No Evidence for Triplosensitivity","https://search.clinicalgenome.org/kb/gene-dosage/region/ISCA-46437","2021-08-10T08:49:46-04:00"
"10q11.22 population region (gnomAD-SV_v2.1_DEL_10_110016)","ISCA-46436","chr10:47748899-47754600","chr10:46377639-46383340","","No Evidence for Triplosensitivity","https://search.clinicalgenome.org/kb/gene-dosage/region/ISCA-46436","2021-08-10T08:50:07-04:00"
"10q11.22 population region (gnomAD-SV_v2.1_DEL_10_110001)","ISCA-46435","chr10:47211299-47216400","chr10:48029382-48034483","","No Evidence for Triplosensitivity","https://search.clinicalgenome.org/kb/gene-dosage/region/ISCA-46435","2021-08-10T08:50:26-04:00"
"10q11.22 population region (gnomAD-SV_v2.1_DEL_10_110000)","ISCA-46434","chr10:47191199-47201400","chr10:48009306-48019507","","No Evidence for Triplosensitivity","https://search.clinicalgenome.org/kb/gene-dosage/region/ISCA-46434","2021-08-10T08:51:10-04:00"
"10q11.22 population region (gnomAD-SV_v2.1_DEL_10_109999)","ISCA-46433","chr10:47177699-47182800","chr10:46373069-46378170","","No Evidence for Triplosensitivity","https://search.clinicalgenome.org/kb/gene-dosage/region/ISCA-46433","2021-08-10T08:53:21-04:00"
"10q11.22 population region (gnomAD-SV_v2.1_DEL_10_109998)","ISCA-46432","chr10:47171999-47177000","chr10:46377769-46382770","","No Evidence for Triplosensitivity","https://search.clinicalgenome.org/kb/gene-dosage/region/ISCA-46432","2021-08-10T08:52:18-04:00"
"10q11.22 population region (gnomAD-SV_v2.1_DEL_10_109958)","ISCA-46431","chr10:46338599-46375000","chr10:45843151-45879552","","No Evidence for Triplosensitivity","https://search.clinicalgenome.org/kb/gene-dosage/region/ISCA-46431","2021-08-10T08:52:34-04:00"
"10q11.22 population region (gnomAD-SV_v2.1_DEL_10_109954)","ISCA-46430","chr10:46310649-46325800","chr10:45815201-45830352","","No Evidence for Triplosensitivity","https://search.clinicalgenome.org/kb/gene-dosage/region/ISCA-46430","2021-08-10T08:52:53-04:00"
"10p12.33 population region (gnomAD-SV_v2.1_DEL_10_108289)","ISCA-46429","chr10:18126899-18135000","chr10:17837946-17846047","","No Evidence for Triplosensitivity","https://search.clinicalgenome.org/kb/gene-dosage/region/ISCA-46429","2021-08-10T15:43:34-04:00"
"10p12.33 population region (gnomAD-SV_v2.1_DEL_10_108288)","ISCA-46428","chr10:18117799-18130100","chr10:17828846-17841147","","No Evidence for Triplosensitivity","https://search.clinicalgenome.org/kb/gene-dosage/region/ISCA-46428","2021-08-10T15:43:45-04:00"
"10p12.33 population region (gnomAD-SV_v2.1_DEL_10_108283)","ISCA-46427","chr10:17879999-17893800","chr10:17838000-17851801","","No Evidence for Triplosensitivity","https://search.clinicalgenome.org/kb/gene-dosage/region/ISCA-46427","2021-08-10T15:44:15-04:00"
"10p12.33 population region (gnomAD-SV_v2.1_DEL_10_108282)","ISCA-46426","chr10:17867999-17880000","chr10:17826000-17838001","","No Evidence for Triplosensitivity","https://search.clinicalgenome.org/kb/gene-dosage/region/ISCA-46426","2021-08-10T15:44:26-04:00"
"9q34.3 population region (gnomAD-SV_v2.1_DEL_9_106704)","ISCA-46425","chr9:138936849-138944500","chr9:136045003-136052654","","No Evidence for Triplosensitivity","https://search.clinicalgenome.org/kb/gene-dosage/region/ISCA-46425","2021-08-10T15:45:17-04:00"
"9q31.2 population region (gnomAD-SV_v2.1_DEL_9_104809)","ISCA-46424","chr9:110537534-110540595","chr9:107775253-107778314","","No Evidence for Triplosensitivity","https://search.clinicalgenome.org/kb/gene-dosage/region/ISCA-46424","2021-08-10T15:45:53-04:00"
"9q21.11 population region (gnomAD-SV_v2.1_DUP_9_27462)","ISCA-46423","chr9:70631499-70655275","chr9:41373825-41397601","No Evidence for Haploinsufficiency","","https://search.clinicalgenome.org/kb/gene-dosage/region/ISCA-46423","2021-08-17T08:15:37-04:00"
"9q21.11 population region (gnomAD-SV_v2.1_DUP_9_27460)","ISCA-46422","chr9:70557057-70693525","chr9:41447948-41584416","No Evidence for Haploinsufficiency","","https://search.clinicalgenome.org/kb/gene-dosage/region/ISCA-46422","2021-08-10T15:47:48-04:00"
"9q21.11 population region (gnomAD-SV_v2.1_DEL_9_102461)","ISCA-46421","chr9:69418924-69435100","chr9:64406506-64422682","","No Evidence for Triplosensitivity","https://search.clinicalgenome.org/kb/gene-dosage/region/ISCA-46421","2021-08-10T15:48:10-04:00"
"9q21.11 population region (gnomAD-SV_v2.1_DEL_9_102460)","ISCA-46420","chr9:69398749-69405200","chr9:64386331-64392782","","No Evidence for Triplosensitivity","https://search.clinicalgenome.org/kb/gene-dosage/region/ISCA-46420","2021-08-10T15:48:20-04:00"
"9q21.11 population region (gnomAD-SV_v2.1_DEL_9_102459)","ISCA-46419","chr9:69375499-69388225","chr9:64363081-64375807","","No Evidence for Triplosensitivity","https://search.clinicalgenome.org/kb/gene-dosage/region/ISCA-46419","2021-08-10T15:48:30-04:00"
"9q13 population region (gnomAD-SV_v2.1_DEL_9_102391)","ISCA-46418","chr9:67954499-67986500","chr9:67887053-67919054","","No Evidence for Triplosensitivity","https://search.clinicalgenome.org/kb/gene-dosage/region/ISCA-46418","2021-08-10T15:57:08-04:00"
"9q12 population region (gnomAD-SV_v2.1_DEL_9_102303)","ISCA-46417","chr9:65496999-65509000","chr9:39368304-39380305","","No Evidence for Triplosensitivity","https://search.clinicalgenome.org/kb/gene-dosage/region/ISCA-46417","2021-08-11T15:27:14-04:00"
"9p11.1 population region (gnomAD-SV_v2.1_DEL_9_102297)","ISCA-46416","chr9:47307099-47317679","chr9:41901558-41912138","","No Evidence for Triplosensitivity","https://search.clinicalgenome.org/kb/gene-dosage/region/ISCA-46416","2021-08-11T15:28:49-04:00"
"9p11.2 population region (gnomAD-SV_v2.1_DEL_9_102296)","ISCA-46415","chr9:47298999-47304000","chr9:41893458-41898459","","No Evidence for Triplosensitivity","https://search.clinicalgenome.org/kb/gene-dosage/region/ISCA-46415","2021-08-11T15:47:14-04:00"
"9p11.2 population region (gnomAD-SV_v2.1_DEL_9_102294)","ISCA-46414","chr9:47281174-47300125","chr9:41875633-41894584","","No Evidence for Triplosensitivity","https://search.clinicalgenome.org/kb/gene-dosage/region/ISCA-46414","2021-08-11T15:47:29-04:00"
"9p11.2 population region (gnomAD-SV_v2.1_DEL_9_102236)","ISCA-46413","chr9:46366999-46389000","chr9:67701487-67723488","","No Evidence for Triplosensitivity","https://search.clinicalgenome.org/kb/gene-dosage/region/ISCA-46413","2021-08-11T15:48:00-04:00"
"9p11.2 population region (gnomAD-SV_v2.1_DEL_9_102187)","ISCA-46412","chr9:45728849-45746725","chr9:67724915-67742791","","No Evidence for Triplosensitivity","https://search.clinicalgenome.org/kb/gene-dosage/region/ISCA-46412","2021-08-11T15:48:23-04:00"
"9p11.2 population region (gnomAD-SV_v2.1_DEL_9_102099)","ISCA-46411","chr9:44399899-44405000","chr9:42571218-42576319","","No Evidence for Triplosensitivity","https://search.clinicalgenome.org/kb/gene-dosage/region/ISCA-46411","2021-08-17T08:16:28-04:00"
"9p11.2 population region (gnomAD-SV_v2.1_DEL_9_102097)","ISCA-46410","chr9:44391999-44411000","chr9:42579118-42598119","","No Evidence for Triplosensitivity","https://search.clinicalgenome.org/kb/gene-dosage/region/ISCA-46410","2021-08-11T15:48:45-04:00"
"9p11.2 population region (gnomAD-SV_v2.1_DEL_9_102096)","ISCA-46409","chr9:44388999-44470300","chr9:42712222-42793523","","No Evidence for Triplosensitivity","https://search.clinicalgenome.org/kb/gene-dosage/region/ISCA-46409","2021-08-11T15:48:59-04:00"
"9p11.2 population region (gnomAD-SV_v2.1_DEL_9_102085)","ISCA-46408","chr9:44313499-44331000","chr9:42657618-42675119","","No Evidence for Triplosensitivity","https://search.clinicalgenome.org/kb/gene-dosage/region/ISCA-46408","2021-08-17T08:17:09-04:00"
"9p11.2 population region (gnomAD-SV_v2.1_DEL_9_102049)","ISCA-46407","chr9:43915599-43920850","chr9:67288703-67293954","","No Evidence for Triplosensitivity","https://search.clinicalgenome.org/kb/gene-dosage/region/ISCA-46407","2021-08-11T15:49:33-04:00"
"9p11.2 population region (gnomAD-SV_v2.1_DEL_9_102048)","ISCA-46406","chr9:43902774-43914325","chr9:61055297-61066848","","No Evidence for Triplosensitivity","https://search.clinicalgenome.org/kb/gene-dosage/region/ISCA-46406","2021-08-11T15:49:47-04:00"
"9p11.2 population region (gnomAD-SV_v2.1_DEL_9_102047)","ISCA-46405","chr9:43870599-43899100","chr9:61087440-61115941","","No Evidence for Triplosensitivity","https://search.clinicalgenome.org/kb/gene-dosage/region/ISCA-46405","2021-08-11T15:49:59-04:00"
"9p11.2 population region (gnomAD-SV_v2.1_DEL_9_102046)","ISCA-46404","chr9:43870599-43876000","chr9:61087440-61092841","","No Evidence for Triplosensitivity","https://search.clinicalgenome.org/kb/gene-dosage/region/ISCA-46404","2021-08-17T08:17:42-04:00"
"9p11.2 population region (gnomAD-SV_v2.1_DEL_9_102043)","ISCA-46403","chr9:43800749-43849800","chr9:67173745-67222796","","No Evidence for Triplosensitivity","https://search.clinicalgenome.org/kb/gene-dosage/region/ISCA-46403","2021-08-11T15:50:12-04:00"
"9p11.2 population region (gnomAD-SV_v2.1_DEL_9_102042)","ISCA-46402","chr9:43795899-43804300","chr9:67168889-67177290","","No Evidence for Triplosensitivity","https://search.clinicalgenome.org/kb/gene-dosage/region/ISCA-46402","2021-08-11T15:50:27-04:00"
"9p11.2 population region (gnomAD-SV_v2.1_DEL_9_102036)","ISCA-46401","chr9:43733799-43739000","chr9:67106870-67112071","","No Evidence for Triplosensitivity","https://search.clinicalgenome.org/kb/gene-dosage/region/ISCA-46401","2021-08-17T08:19:14-04:00"
"9p11.2 population region (gnomAD-SV_v2.1_DEL_9_102035)","ISCA-46400","chr9:43723999-43739000","chr9:67097078-67112079","","No Evidence for Triplosensitivity","https://search.clinicalgenome.org/kb/gene-dosage/region/ISCA-46400","2021-08-11T15:50:43-04:00"
"9p11.2 population region (gnomAD-SV_v2.1_DEL_9_102032)","ISCA-46399","chr9:43708999-43728000","chr9:67082041-67101042","","No Evidence for Triplosensitivity","https://search.clinicalgenome.org/kb/gene-dosage/region/ISCA-46399","2021-08-17T08:19:26-04:00"
"9p11.2 population region (gnomAD-SV_v2.1_DEL_9_102027)","ISCA-46398","chr9:43628499-43647400","chr9:61192272-61211173","","No Evidence for Triplosensitivity","https://search.clinicalgenome.org/kb/gene-dosage/region/ISCA-46398","2021-08-17T08:19:57-04:00"
"9p11.2 population region (gnomAD-SV_v2.1_DEL_9_102025)","ISCA-46397","chr9:43623999-43631000","chr9:61196784-61203785","","No Evidence for Triplosensitivity","https://search.clinicalgenome.org/kb/gene-dosage/region/ISCA-46397","2021-08-17T08:20:37-04:00"
"9p11.2 population region (gnomAD-SV_v2.1_DEL_9_102024)","ISCA-46396","chr9:43622999-43708000","chr9:61197782-61282783","","No Evidence for Triplosensitivity","https://search.clinicalgenome.org/kb/gene-dosage/region/ISCA-46396","2021-08-11T15:51:30-04:00"
"9p12 population region (gnomAD-SV_v2.1_DEL_9_101967)","ISCA-46395","chr9:42363999-42374800","chr9:40218981-40229782","","No Evidence for Triplosensitivity","https://search.clinicalgenome.org/kb/gene-dosage/region/ISCA-46395","2021-08-11T15:58:49-04:00"
"9p12 population region (gnomAD-SV_v2.1_DEL_9_101925)","ISCA-46394","chr9:41499999-41507000","chr9:60913727-60920728","","No Evidence for Triplosensitivity","https://search.clinicalgenome.org/kb/gene-dosage/region/ISCA-46394","2021-08-11T15:59:19-04:00"
"9p12 population region (gnomAD-SV_v2.1_DEL_9_101915)","ISCA-46393","chr9:41322999-41329000","chr9:42187993-42193994","","No Evidence for Triplosensitivity","https://search.clinicalgenome.org/kb/gene-dosage/region/ISCA-46393","2021-08-11T16:00:38-04:00"
"9p13.1 population region (gnomAD-SV_v2.1_DEL_9_101840)","ISCA-46392","chr9:40024899-40031800","chr9:67289628-67296529","","No Evidence for Triplosensitivity","https://search.clinicalgenome.org/kb/gene-dosage/region/ISCA-46392","2021-08-11T16:01:29-04:00"
"9p24.3 population region (gnomAD-SV_v2.1_DUP_9_26178)","ISCA-46391","chr9:111999-126000","chr9:111999-126000","No Evidence for Haploinsufficiency","","https://search.clinicalgenome.org/kb/gene-dosage/region/ISCA-46391","2021-08-11T16:04:30-04:00"
"8q24.3 population region (gnomAD-SV_v2.1_DEL_8_98285)","ISCA-46390","chr8:145479999-145502750","chr8:144256043-144278794","","No Evidence for Triplosensitivity","https://search.clinicalgenome.org/kb/gene-dosage/region/ISCA-46390","2021-08-17T08:21:51-04:00"
"8q24.3 population region (gnomAD-SV_v2.1_DEL_8_98283)","ISCA-46389","chr8:145312849-145332400","chr8:144257946-144277497","","No Evidence for Triplosensitivity","https://search.clinicalgenome.org/kb/gene-dosage/region/ISCA-46389","2021-08-11T16:06:53-04:00"
"8p23.1 population region (gnomAD-SV_v2.1_DEL_8_89725)","ISCA-46388","chr8:12291199-12311050","chr8:12433690-12453541","","No Evidence for Triplosensitivity","https://search.clinicalgenome.org/kb/gene-dosage/region/ISCA-46388","2021-08-11T16:44:52-04:00"
"8p23.1 population region (gnomAD-SV_v2.1_DUP_8_23819)","ISCA-46387","chr8:12251799-12297400","chr8:12394290-12439891","No Evidence for Haploinsufficiency","","https://search.clinicalgenome.org/kb/gene-dosage/region/ISCA-46387","2021-08-11T16:45:06-04:00"
"8p23.1 population region (gnomAD-SV_v2.1_DEL_8_89706)","ISCA-46386","chr8:11961999-11968000","chr8:12104490-12110491","","No Evidence for Triplosensitivity","https://search.clinicalgenome.org/kb/gene-dosage/region/ISCA-46386","2021-08-11T16:45:39-04:00"
"8p23.1 population region (gnomAD-SV_v2.1_DEL_8_89703)","ISCA-46385","chr8:11903999-11926000","chr8:12046490-12068491","","No Evidence for Triplosensitivity","https://search.clinicalgenome.org/kb/gene-dosage/region/ISCA-46385","2021-08-11T16:46:07-04:00"
"8p23.1 population region (gnomAD-SV_v2.1_DEL_8_89357)","ISCA-46384","chr8:7806249-7812100","chr8:7948727-7954578","","No Evidence for Triplosensitivity","https://search.clinicalgenome.org/kb/gene-dosage/region/ISCA-46384","2021-08-11T16:46:36-04:00"
"8p23.1 population region (gnomAD-SV_v2.1_DEL_8_89356)","ISCA-46383","chr8:7798999-7824100","chr8:7941477-7966578","","No Evidence for Triplosensitivity","https://search.clinicalgenome.org/kb/gene-dosage/region/ISCA-46383","2021-08-11T16:47:01-04:00"
"8p23.1 population region (gnomAD-SV_v2.1_DEL_8_89355)","ISCA-46382","chr8:7744999-7754100","chr8:7887477-7896578","","No Evidence for Triplosensitivity","https://search.clinicalgenome.org/kb/gene-dosage/region/ISCA-46382","2021-08-11T16:47:35-04:00"
"8p23.1 population region (gnomAD-SV_v2.1_DUP_8_23708)","ISCA-46381","chr8:7736999-7743100","chr8:7879477-7885578","No Evidence for Haploinsufficiency","","https://search.clinicalgenome.org/kb/gene-dosage/region/ISCA-46381","2021-08-17T08:28:46-04:00"
"8p23.1 population region (gnomAD-SV_v2.1_DEL_8_89353)","ISCA-46380","chr8:7736499-7764500","chr8:7878977-7906978","","No Evidence for Triplosensitivity","https://search.clinicalgenome.org/kb/gene-dosage/region/ISCA-46380","2021-08-11T16:48:24-04:00"
"8p23.3 population region (gnomAD-SV_v2.1_DEL_8_88408)","ISCA-46379","chr8:116099-129200","chr8:166099-179200","","No Evidence for Triplosensitivity","https://search.clinicalgenome.org/kb/gene-dosage/region/ISCA-46379","2021-08-11T16:54:31-04:00"
"8p23.3 population region (gnomAD-SV_v2.1_DEL_8_88399)","ISCA-46378","chr8:25899-33100","chr8:75899-83100","","No Evidence for Triplosensitivity","https://search.clinicalgenome.org/kb/gene-dosage/region/ISCA-46378","2021-08-11T16:54:13-04:00"
"7q35 population region (gnomAD-SV_v2.1_DEL_7_87112)","ISCA-46377","chr7:143408999-143417500","chr7:143711906-143720407","","No Evidence for Triplosensitivity","https://search.clinicalgenome.org/kb/gene-dosage/region/ISCA-46377","2021-08-11T16:55:47-04:00"
"7q34 population region (gnomAD-SV_v2.1_DEL_7_87016)","ISCA-46376","chr7:141765424-141794499","chr7:142065624-142094699","","No Evidence for Triplosensitivity","https://search.clinicalgenome.org/kb/gene-dosage/region/ISCA-46376","2021-08-11T16:57:23-04:00"
"7q34 population region (gnomAD-SV_v2.1_DEL_7_87015)","ISCA-46375","chr7:141754993-141780979","chr7:142055193-142081179","","No Evidence for Triplosensitivity","https://search.clinicalgenome.org/kb/gene-dosage/region/ISCA-46375","2021-08-11T16:57:11-04:00"
"7q22.1 population region (gnomAD-SV_v2.1_DEL_7_84412)","ISCA-46374","chr7:102300999-102331000","chr7:102660552-102690553","","No Evidence for Triplosensitivity","https://search.clinicalgenome.org/kb/gene-dosage/region/ISCA-46374","2021-08-12T08:34:50-04:00"
"7q22.1 population region (gnomAD-SV_v2.1_DEL_7_84190)","ISCA-46373","chr7:99461390-99463562","chr7:99863767-99865939","","No Evidence for Triplosensitivity","https://search.clinicalgenome.org/kb/gene-dosage/region/ISCA-46373","2021-08-12T08:35:42-04:00"
"7q11.23 population region (gnomAD-SV_v2.1_DEL_7_82638)","ISCA-46372","chr7:74468999-74476300","chr7:75054892-75062193","","No Evidence for Triplosensitivity","https://search.clinicalgenome.org/kb/gene-dosage/region/ISCA-46372","2021-08-12T08:40:05-04:00"
"7q11.23 population region (gnomAD-SV_v2.1_DEL_7_82637)","ISCA-46371","chr7:74452999-74459200","chr7:75038895-75045096","","No Evidence for Triplosensitivity","https://search.clinicalgenome.org/kb/gene-dosage/region/ISCA-46371","2021-08-12T08:40:18-04:00"
"7q11.23 population region (gnomAD-SV_v2.1_DEL_7_82636)","ISCA-46370","chr7:74420999-74428000","chr7:75006833-75013834","","No Evidence for Triplosensitivity","https://search.clinicalgenome.org/kb/gene-dosage/region/ISCA-46370","2021-08-12T08:40:44-04:00"
"7q11.23 population region (gnomAD-SV_v2.1_DEL_7_82621)","ISCA-46369","chr7:74223499-74230000","chr7:74809162-74815663","","No Evidence for Triplosensitivity","https://search.clinicalgenome.org/kb/gene-dosage/region/ISCA-46369","2021-08-12T08:41:09-04:00"
"7q11.21 population region (gnomAD-SV_v2.1_DEL_7_81890)","ISCA-46368","chr7:65110999-65144000","chr7:65646085-65679086","","No Evidence for Triplosensitivity","https://search.clinicalgenome.org/kb/gene-dosage/region/ISCA-46368","2021-08-12T08:46:25-04:00"
"7p22.1 population region (gnomAD-SV_v2.1_DEL_7_77893)","ISCA-46367","chr7:6818999-6827200","chr7:6779368-6787569","","No Evidence for Triplosensitivity","https://search.clinicalgenome.org/kb/gene-dosage/region/ISCA-46367","2021-08-12T08:48:57-04:00"
"7p22.1 population region (gnomAD-SV_v2.1_DEL_7_77769)","ISCA-46366","chr7:5976999-5982000","chr7:5937368-5942369","","No Evidence for Triplosensitivity","https://search.clinicalgenome.org/kb/gene-dosage/region/ISCA-46366","2021-08-12T08:49:20-04:00"
"7p22.1 population region (gnomAD-SV_v2.1_DEL_7_77765)","ISCA-46365","chr7:5940999-5953000","chr7:5901368-5913369","","No Evidence for Triplosensitivity","https://search.clinicalgenome.org/kb/gene-dosage/region/ISCA-46365","2021-08-12T08:49:47-04:00"
"5q35.3 population region (gnomAD-SV_v2.1_DEL_5_65880)","ISCA-46364","chr5:180787999-180857000","chr5:181360998-181429999","","No Evidence for Triplosensitivity","https://search.clinicalgenome.org/kb/gene-dosage/region/ISCA-46364","2021-08-12T09:48:34-04:00"
"5q35.3 population region (gnomAD-SV_v2.1_DEL_5_65831)","ISCA-46363","chr5:180375131-180430626","chr5:180948131-181003626","","No Evidence for Triplosensitivity","https://search.clinicalgenome.org/kb/gene-dosage/region/ISCA-46363","2021-08-12T09:49:09-04:00"
"5q31.3 population region (gnomAD-SV_v2.1_DEL_5_63328)","ISCA-46362","chr5:140222136-140238931","chr5:140842551-140859346","","No Evidence for Triplosensitivity","https://search.clinicalgenome.org/kb/gene-dosage/region/ISCA-46362","2021-08-12T09:50:09-04:00"
"5q13.2 population region (gnomAD-SV_v2.1_DEL_5_58900)","ISCA-46361","chr5:70326999-70335700","chr5:71031172-71039873","","No Evidence for Triplosensitivity","https://search.clinicalgenome.org/kb/gene-dosage/region/ISCA-46361","2021-08-12T09:55:24-04:00"
"5q13.2 population region (gnomAD-SV_v2.1_DUP_5_15442)","ISCA-46360","chr5:70324499-70404000","chr5:71028672-71108173","No Evidence for Haploinsufficiency","","https://search.clinicalgenome.org/kb/gene-dosage/region/ISCA-46360","2021-08-12T09:55:41-04:00"
"5q13.2 population region (gnomAD-SV_v2.1_DEL_5_58897)","ISCA-46359","chr5:70312999-70365100","chr5:71017172-71069273","","No Evidence for Triplosensitivity","https://search.clinicalgenome.org/kb/gene-dosage/region/ISCA-46359","2021-08-12T09:56:03-04:00"
"5q13.2 population region (gnomAD-SV_v2.1_DUP_5_15350)","ISCA-46358","chr5:69305399-69369100","chr5:70009572-70073273","No Evidence for Haploinsufficiency","","https://search.clinicalgenome.org/kb/gene-dosage/region/ISCA-46358","2021-08-12T09:56:26-04:00"
"4q13.3 population region (gnomAD-SV_v2.1_DEL_4_46753)","ISCA-46357","chr4:75483999-75493000","chr4:74448523-74457524","","No Evidence for Triplosensitivity","https://search.clinicalgenome.org/kb/gene-dosage/region/ISCA-46357","2021-08-12T10:05:16-04:00"
"4q13.3 population region (gnomAD-SV_v2.1_DEL_4_46744)","ISCA-46356","chr4:75315999-75323000","chr4:74450282-74457283","","No Evidence for Triplosensitivity","https://search.clinicalgenome.org/kb/gene-dosage/region/ISCA-46356","2021-08-12T10:05:27-04:00"
"4q13.2 population region (gnomAD-SV_v2.1_DEL_4_46404)","ISCA-46355","chr4:70152039-70261334","chr4:69286321-69395616","","No Evidence for Triplosensitivity","https://search.clinicalgenome.org/kb/gene-dosage/region/ISCA-46355","2021-08-12T10:10:11-04:00"
"4q13.2 population region (gnomAD-SV_v2.1_DEL_4_46401)","ISCA-46354","chr4:70138063-70247165","chr4:69272345-69381447","","No Evidence for Triplosensitivity","https://search.clinicalgenome.org/kb/gene-dosage/region/ISCA-46354","2021-08-12T10:09:57-04:00"
"4q13.2 population region (gnomAD-SV_v2.1_DEL_4_46399)","ISCA-46353","chr4:70126481-70235359","chr4:69260763-69369641","","No Evidence for Triplosensitivity","https://search.clinicalgenome.org/kb/gene-dosage/region/ISCA-46353","2021-08-12T10:10:37-04:00"
"4q13.2 population region (gnomAD-SV_v2.1_DEL_4_46398)","ISCA-46352","chr4:70123999-70171300","chr4:69258281-69305582","","No Evidence for Triplosensitivity","https://search.clinicalgenome.org/kb/gene-dosage/region/ISCA-46352","2021-08-06T16:28:37-04:00"
"4q13.2 population region (gnomAD-SV_v2.1_DEL_4_46396)","ISCA-46351","chr4:70123650-70232337","chr4:69257932-69366619","","No Evidence for Triplosensitivity","https://search.clinicalgenome.org/kb/gene-dosage/region/ISCA-46351","2021-08-06T16:28:05-04:00"
"3p12.3 population region (gnomAD-SV_v2.1_DEL_3_33722)","ISCA-46350","chr3:75767999-75796000","chr3:75718848-75746849","","No Evidence for Triplosensitivity","https://search.clinicalgenome.org/kb/gene-dosage/region/ISCA-46350","2021-08-06T16:26:00-04:00"
"2q21.2 population region (gnomAD-SV_v2.1_DUP_2_6167)","ISCA-46349","chr2:132853576-133213563","chr2:132096003-132455990","No Evidence for Haploinsufficiency","","https://search.clinicalgenome.org/kb/gene-dosage/region/ISCA-46349","2021-08-06T16:24:59-04:00"
"2q21.2 population region (gnomAD-SV_v2.1_DEL_2_22275)","ISCA-46348","chr2:132519999-132529000","chr2:131762426-131771427","","No Evidence for Triplosensitivity","https://search.clinicalgenome.org/kb/gene-dosage/region/ISCA-46348","2021-08-06T16:24:26-04:00"
"2q21.1 population region (gnomAD-SV_v2.1_DEL_2_22163)","ISCA-46347","chr2:131412799-131430000","chr2:130655226-130672427","","No Evidence for Triplosensitivity","https://search.clinicalgenome.org/kb/gene-dosage/region/ISCA-46347","2021-08-06T16:23:50-04:00"
"2q21.1 population region (gnomAD-SV_v2.1_DEL_2_22156)","ISCA-46346","chr2:131248899-131254600","chr2:130491326-130497027","","No Evidence for Triplosensitivity","https://search.clinicalgenome.org/kb/gene-dosage/region/ISCA-46346","2021-08-06T16:23:18-04:00"
"2q21.1 population region (gnomAD-SV_v2.1_DEL_2_22155)","ISCA-46345","chr2:131236999-131242000","chr2:130479426-130484427","","No Evidence for Triplosensitivity","https://search.clinicalgenome.org/kb/gene-dosage/region/ISCA-46345","2021-08-06T16:22:59-04:00"
"2q21.1 population region (gnomAD-SV_v2.1_DEL_2_22135)","ISCA-46344","chr2:130954938-130957387","chr2:130197365-130199814","","No Evidence for Triplosensitivity","https://search.clinicalgenome.org/kb/gene-dosage/region/ISCA-46344","2021-08-06T16:22:31-04:00"
"2q21.1 population region (gnomAD-SV_v2.1_DEL_2_22133)","ISCA-46343","chr2:130953999-130959000","chr2:130196426-130201427","","No Evidence for Triplosensitivity","https://search.clinicalgenome.org/kb/gene-dosage/region/ISCA-46343","2021-08-06T16:22:12-04:00"
"2p11.2 population region (gnomAD-SV_v2.1_DEL_2_19888)","ISCA-46342","chr2:87242199-87253600","chr2:87015076-87026477","","No Evidence for Triplosensitivity","https://search.clinicalgenome.org/kb/gene-dosage/region/ISCA-46342","2021-08-06T16:21:30-04:00"
"1q44 population region (gnomAD-SV_v2.1_DEL_1_13898)","ISCA-46341","chr1:248806699-248819725","chr1:248643398-248656424","","No Evidence for Triplosensitivity","https://search.clinicalgenome.org/kb/gene-dosage/region/ISCA-46341","2021-08-06T16:19:18-04:00"
"1q44 population region (gnomAD-SV_v2.1_DEL_1_13890)","ISCA-46340","chr1:248737999-248744000","chr1:248574698-248580699","","No Evidence for Triplosensitivity","https://search.clinicalgenome.org/kb/gene-dosage/region/ISCA-46340","2021-08-06T16:18:54-04:00"
"1q44 population region (gnomAD-SV_v2.1_DEL_1_13889)","ISCA-46339","chr1:248730999-248798200","chr1:248567698-248634899","","No Evidence for Triplosensitivity","https://search.clinicalgenome.org/kb/gene-dosage/region/ISCA-46339","2021-08-06T16:18:32-04:00"
"1q44 population region (gnomAD-SV_v2.1_DEL_1_13888)","ISCA-46338","chr1:248728999-248743000","chr1:248565698-248579699","","No Evidence for Triplosensitivity","https://search.clinicalgenome.org/kb/gene-dosage/region/ISCA-46338","2021-08-06T16:18:13-04:00"
"1q44 population region (gnomAD-SV_v2.1_DEL_1_13885)","ISCA-46337","chr1:248712454-248757403","chr1:248549153-248594102","","No Evidence for Triplosensitivity","https://search.clinicalgenome.org/kb/gene-dosage/region/ISCA-46337","2021-08-06T16:17:48-04:00"
